"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",163824,172991,184339,206790,231773,255126,265573,308208,342539,384466,428436,465990,497792,519900,546472,610114,653965,709143,770773,848702,912526,980202,995656,1063204,1096460,1111524,1149491,1207027,1294004,1362703,1491168,1605218,1687449,1743929,1850660,1940051,2038722,2108008,2148903,2166285,2072213,2098828,2180276,2225109,2242604
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",26232,29449,32150,35479,41350,46788,53974,57621,64650,73133,85904,108241,132073,153030,155589,174972,190079,205107,210601,226283,257264,261272,271282,280480,285642,295815,349526,382283,421251,452881,452285,498374,524620,521111,531631,507804,483953,526370,605387,629883,574219,572796,618804,669505,684685
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",15149,17839,20518,24715,27312,32556,43295,47982,50314,53390,59295,68794,79722,93122,101345,99706,106644,113584,117961,128872,140232,156949,182866,201020,211455,224437,236885,256565,265341,276044,294882,321591,358539,380560,398742,427887,465529,501812,543872,592361,766248,741859,730424,749607,771821
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","50","...","Wages and salaries",90685,97788,103397,110341,123133,132787,136272,155821,168094,190232,208227,229741,251894,263620,283114,306991,331725,358063,394234,433751,467515,496701,515302,549407,570853,605185,635451,656971,679351,729945,782632,842326,863618,911169,955576,1018393,1078484,1145438,1205362,1212673,1170303,1173356,1195535,1247189,1307115
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","60","...","Supplements to wages and salaries",11079,11976,13415,15613,18115,20166,22463,26205,30767,36215,41268,46687,53165,57308,64463,71967,80641,88376,97418,106990,119452,127837,137824,156072,166155,174905,174130,174487,174321,180502,198616,215718,228977,246741,267770,294274,317693,340546,353609,350462,342285,353601,361162,360716,387098
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",6358,6995,7862,9234,10013,11253,13461,15384,18957,22107,25356,29325,32936,36443,41270,45088,52049,57642,64103,69625,80228,86098,94154,108835,115288,120058,117767,118404,117942,121879,137076,149976,157788,172996,190395,211511,228373,244932,255175,251133,246114,256771,261096,256893,275928
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",4721,4981,5553,6379,8102,8913,9002,10821,11810,14108,15912,17362,20229,20865,23193,26879,28592,30734,33315,37365,39224,41739,43670,47237,50867,54847,56363,56083,56379,58623,61540,65742,71189,73745,77375,82763,89320,95614,98434,99329,96171,96830,100066,103823,111170
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","70","...","Proprietors' income 9/",30209,26832,26322,31299,34509,38371,35980,47030,50520,48646,51249,46590,47096,56298,55776,75790,77529,92462,96809,113483,124565,143431,132581,153548,158800,137912,140746,153191,159838,175586,227490,214599,223668,214869,246237,251764,260683,272968,249154,246911,229735,223838,238591,250794,260145
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","71","...","  Farm proprietors' income",5454,2540,1500,2435,3798,6541,992,6406,8587,1130,428,-4006,-3158,5392,-1557,7064,4787,14915,7978,7648,2232,9044,10624,20311,11024,-2681,4620,15525,6404,-2086,7352,-9473,1713,-18815,-1120,-11983,-8342,-23602,-22171,7742,2810,-3447,1107,1625,-5674
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",24755,24292,24822,28864,30711,31830,34988,40624,41933,47516,50821,50596,50254,50906,57333,68726,72742,77547,88831,105835,122333,134387,121957,133237,147776,140593,136126,137666,153434,177672,220138,224072,221955,233684,247357,263747,269025,296570,271325,239169,226925,227285,237484,249169,265819
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","7010","...","Total employment",23898,24009,23992,24380,25256,24999,24443,25654,26298,27477,28152,28790,28581,28659,29204,30229,31718,32650,34638,35985,36964,37551,37987,38543,38395,39636,40120,40211,40491,43273,44683,46223,46253,46987,47552,48920,50642,52382,53402,52821,50982,49911,49607,50025,51766
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","7020","...","  Wage and salary employment",19119,19314,19341,19404,20143,19854,19260,20516,21085,22234,22719,23088,23085,22841,23285,24113,25240,25856,27372,28350,28950,28952,29338,29951,29620,30561,30873,30817,30700,30446,31607,32772,32641,33352,33633,34223,35472,36771,36955,36481,34770,34168,33816,34408,35861
"23900","Gettysburg, PA (Metropolitan Statistical Area)","","CA4","7040","...","  Proprietors employment",4779,4695,4651,4976,5113,5145,5183,5138,5213,5243,5433,5702,5496,5818,5919,6116,6478,6794,7266,7635,8014,8599,8649,8592,8775,9075,9247,9394,9791,12827,13076,13451,13612,13635,13919,14697,15170,15611,16447,16340,16212,15743,15791,15617,15905
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",335591,371511,399191,427549,465351,506740,550021,598752,645815,710594,778971,867287,960865,1041626,1122522,1258697,1349140,1467308,1598600,1754550,1905441,1984828,2045877,2209754,2264980,2353655,2483566,2588177,2710610,2824057,2917731,3124912,3226258,3258999,3407371,3653354,3837533,4006695,4209313,4552668,4578105,4793261,5004720,5234648,5289041
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",326535,362151,389487,417563,454412,497479,543066,589819,639941,700576,764617,851929,945970,1025941,1108381,1244445,1333652,1449870,1580621,1740131,1886165,1963512,2030171,2188369,2244079,2337310,2471039,2566084,2702257,2800939,2894927,3105791,3202422,3244403,3388582,3625635,3809899,3990635,4191133,4539972,4571195,4778748,4982088,5218771,5266192
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","12","...","  Farm income 2/",9056,9360,9704,9986,10939,9261,6955,8933,5874,10018,14354,15358,14895,15685,14141,14252,15488,17438,17979,14419,19276,21316,15706,21385,20901,16345,12527,22093,8353,23118,22804,19121,23836,14596,18789,27719,27634,16060,18180,12696,6910,14513,22632,15877,22849
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","20","...","Population (persons) 3/",101436,102612,104666,105917,106354,106739,108378,108894,109831,110335,110464,109725,109830,109768,110046,110536,111433,112257,114046,115651,117016,119027,120286,121290,122572,122783,123496,123615,123410,123436,124074,124250,124548,124926,125944,126854,127674,128325,128794,129100,128771,128998,129072,128832,128430
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",3308,3621,3814,4037,4375,4747,5075,5498,5880,6440,7052,7904,8749,9489,10200,11387,12107,13071,14017,15171,16284,16675,17008,18219,18479,19169,20110,20937,21964,22879,23516,25150,25904,26087,27055,28800,30057,31223,32683,35265,35552,37158,38775,40632,41182
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","35","...","Earnings by place of work",281416,307536,325467,348020,379017,404973,415410,462769,500892,565053,623661,672169,722840,763376,812921,922397,982588,1090076,1203547,1334129,1393859,1443712,1466423,1577741,1615904,1676858,1733840,1783604,1854365,1905600,1964438,2115513,2100505,2151967,2272871,2434839,2555382,2650101,2719102,2854253,2858032,2940970,3036074,3150182,3180271
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",21047,22577,24786,27754,34816,38663,39089,44431,48256,55170,62393,67336,77390,82735,88645,102388,110118,123438,134970,153028,158087,157428,164916,172986,178490,188805,193808,194754,199577,204643,206489,222131,229273,241585,254035,270814,288166,297357,302684,321683,323255,329836,308531,318945,360789
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",9854,10668,11627,12734,15910,17849,18244,20013,21577,24359,27853,30341,35349,38013,40239,45491,50873,57490,62931,71590,75258,74192,78610,81721,84133,89561,93051,93435,96729,98508,101006,107339,107798,113817,119888,127236,136300,139765,144181,153955,159074,160464,132901,137055,178122
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",11193,11909,13159,15020,18906,20814,20845,24418,26679,30811,34540,36995,42041,44722,48406,56897,59245,65948,72039,81438,82829,83236,86306,91265,94357,99244,100757,101319,102848,106135,105483,114792,121475,127768,134147,143578,151866,157592,158503,167728,164181,169372,175630,181890,182667
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-1866,-2830,-5129,-7223,-8810,-10662,-10810,-12557,-17149,-24044,-31355,-36169,-37414,-35754,-33951,-35451,-28360,-30761,-30288,-29377,-16935,-8901,-10,6749,15302,17542,25436,37310,53659,70730,93959,114957,166932,162495,161749,167640,172089,184062,195090,193083,184525,196283,208980,223211,249069
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",258503,282129,295552,313043,335391,355648,365511,405781,435487,485839,529913,568664,608036,644887,690325,784558,844110,935877,1038289,1151724,1218837,1277383,1301497,1411504,1452716,1505595,1565468,1626160,1708447,1771687,1851908,2008339,2038164,2072877,2180585,2331665,2439305,2536806,2611508,2725653,2719302,2807417,2936523,3054448,3068551
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",42086,48495,54224,60864,68537,77082,84957,89899,100444,106749,121506,148592,181461,204568,229057,262624,281595,299521,323554,349147,416665,411145,413818,420404,420212,430968,477011,497618,531089,559320,552315,583288,612402,564588,574389,624066,664766,679758,762145,921583,820823,895939,962193,1055340,1077003
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",35002,40887,49415,53642,61423,74010,99553,103072,109884,118006,127552,150031,171368,192171,203140,211515,223435,231910,236757,253679,269939,296300,330562,377846,392052,417092,441087,464399,471074,493050,513508,533285,575692,621534,652397,697623,733462,790131,835660,905432,1037980,1089905,1106004,1124860,1143487
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","50","...","Wages and salaries",214334,234414,248736,263633,288339,311285,315647,347541,375228,416631,456310,491165,533508,564281,596356,669103,709328,780303,866051,962021,992306,1040525,1052913,1100119,1128771,1179437,1204651,1232948,1274029,1335922,1366769,1458174,1473226,1521794,1588208,1683037,1758495,1832659,1884888,1990580,1971385,2012707,2073952,2150500,2161998
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","60","...","Supplements to wages and salaries",29260,33312,37499,42749,47431,52394,59129,65466,74280,84661,95898,105943,118578,128756,140188,155938,169097,187676,204704,225445,245036,257653,274725,308402,319681,333453,337953,335009,339859,359536,376856,409539,435722,451899,505354,549140,586278,603693,628194,670408,691075,712539,722394,742411,739413
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",18067,21403,24340,27729,28525,31580,38284,41048,47601,53850,61358,68948,76537,84034,91782,99041,109852,121728,132665,144007,162207,174417,188419,217137,225324,234209,237196,233690,237011,253401,271373,294747,314247,324131,371207,405562,434412,446101,469691,502680,526894,543167,546764,560521,556746
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",11193,11909,13159,15020,18906,20814,20845,24418,26679,30811,34540,36995,42041,44722,48406,56897,59245,65948,72039,81438,82829,83236,86306,91265,94357,99244,100757,101319,102848,106135,105483,114792,121475,127768,134147,143578,151866,157592,158503,167728,164181,169372,175630,181890,182667
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","70","...","Proprietors' income 9/",37822,39810,39232,41638,43247,41294,40634,49762,51384,63761,71453,75061,70754,70339,76377,97356,104163,122097,132792,146663,156517,145534,138785,169220,167452,163968,191236,215647,240477,210142,220813,247800,191557,178274,179309,202662,210609,213749,206020,193265,195572,215724,239728,257271,278860
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","71","...","  Farm proprietors' income",7076,7248,7385,7618,7952,5659,2860,4910,1366,5660,9105,9439,8779,8353,7384,7887,9350,11977,12830,7961,11698,11756,5766,11250,10297,6503,2047,11910,-1686,12470,12535,6781,10695,-2168,3835,13330,16105,3554,3281,-1652,-6505,1676,11371,-893,4808
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",30746,32562,31847,34020,35295,35635,37774,44852,50018,58101,62348,65622,61975,61986,68993,89469,94813,110120,119962,138702,144819,133778,133019,157970,157155,157465,189189,203737,242163,197672,208278,241019,180862,180442,175474,189332,194504,210195,202739,194917,202077,214048,228357,258164,274052
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","7010","...","Total employment",42457,43236,43913,44230,45768,46106,44892,46339,47327,48379,49743,49896,50090,50097,50967,52557,53905,56468,57673,60396,60320,60604,59605,59655,60889,63236,64371,63799,63862,62074,63330,64376,63196,63079,64544,66431,67290,67879,68518,70305,68689,67739,68226,68272,68139
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","7020","...","  Wage and salary employment",35059,35813,36096,36283,37693,38008,36624,37887,38730,39744,41006,41091,41252,40840,41322,42879,43833,46064,48288,49919,49734,49407,48721,48522,49110,50726,51867,50803,50751,51284,52264,52920,52485,52130,53186,54670,55047,55458,55579,57460,55694,55001,55391,55844,55450
"24020","Glens Falls, NY (Metropolitan Statistical Area)","","CA4","7040","...","  Proprietors employment",7398,7423,7817,7947,8075,8098,8268,8452,8597,8635,8737,8805,8838,9257,9645,9678,10072,10404,9385,10477,10586,11197,10884,11133,11779,12510,12504,12996,13111,10790,11066,11456,10711,10949,11358,11761,12243,12421,12939,12845,12995,12738,12835,12428,12689
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",257342,286445,313658,353811,391003,443705,476560,517016,547048,613787,665666,732829,806946,867454,927905,1053230,1099733,1145097,1190529,1289122,1414727,1526032,1610206,1753101,1850539,1966701,2084747,2195055,2305478,2385985,2486206,2625360,2730056,2792323,2855613,3048192,3182363,3322504,3573759,3676875,3738982,3818391,3992263,4210623,4212734
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",238446,270011,295849,330238,355969,403798,440270,481756,525716,580706,647944,719567,781284,839189,911696,992154,1044278,1092272,1162187,1259279,1368950,1470321,1537089,1684523,1777820,1888071,2012151,2113547,2224118,2327537,2444053,2575727,2674360,2756980,2840625,3015421,3128362,3286404,3507783,3604967,3677663,3748318,3924543,4115798,4109488
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","12","...","  Farm income 2/",18896,16434,17809,23573,35034,39907,36290,35260,21332,33081,17722,13262,25662,28265,16209,61076,55455,52825,28342,29843,45777,55711,73117,68578,72719,78630,72596,81508,81360,58448,42153,49633,55696,35343,14988,32771,54001,36100,65976,71908,61319,70073,67720,94825,103246
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","20","...","Population (persons) 3/",85504,85747,87943,90151,90338,91807,92498,93352,94674,96788,97135,97314,98066,98603,99391,100393,101193,100205,101296,102269,103938,104896,106545,107614,108374,109459,111578,112898,113366,113429,113176,113648,113934,114305,114595,116484,117009,117534,118942,119910,121217,122906,123884,124318,124583
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",3010,3341,3567,3925,4328,4833,5152,5538,5778,6342,6853,7531,8229,8797,9336,10491,10868,11428,11753,12605,13611,14548,15113,16291,17075,17967,18684,19443,20337,21035,21968,23101,23962,24429,24919,26168,27198,28268,30046,30664,30845,31068,32226,33870,33815
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","35","...","Earnings by place of work",230258,248504,272164,307103,339780,381398,394771,426976,444196,499598,539001,576605,627541,664582,708108,813627,843171,874984,912050,991265,1066252,1131448,1180071,1257310,1331912,1390596,1461255,1522824,1596821,1655779,1707433,1799043,1874381,1911478,1919904,2048415,2132994,2215373,2332059,2367718,2372137,2420136,2499835,2643373,2633263
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",13851,15680,17999,20513,24689,28817,31216,35037,37333,41876,48700,52559,60103,63595,70066,78344,83299,88997,95038,107844,114808,123205,128107,136880,146115,152634,161288,165815,173536,182320,190137,198272,208003,215469,221147,233044,243265,257930,272504,277108,279131,279533,266373,273927,305443
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",6667,7406,8240,9369,11735,13749,14444,15861,17023,19396,22673,24699,28616,30884,33615,36948,40479,43449,46587,53055,57449,61122,64053,68055,73051,78010,83339,85903,90033,94029,97840,101562,105496,109076,109578,115783,121256,128459,136129,139032,139076,139223,115923,119395,152550
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",7184,8274,9759,11144,12954,15068,16772,19176,20310,22480,26027,27860,31487,32711,36451,41396,42820,45548,48451,54789,57359,62083,64054,68825,73064,74624,77949,79912,83503,88291,92297,96710,102507,106393,111569,117261,122009,129471,136375,138076,140055,140310,150450,154532,152893
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-11877,-13318,-15035,-15693,-14524,-16792,-14608,-13905,-12663,-12106,-11018,-10886,-14098,-17109,-17312,-16249,-13469,-11937,-10425,-15611,-12431,17308,20339,50720,46025,71899,60545,62876,49774,36041,63877,72652,58929,53250,63621,76621,84353,81302,93439,100438,89508,102229,87461,101740,107771
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",204530,219506,239130,270897,300567,335789,348947,378034,394200,445616,479283,513160,553340,583878,620730,719034,746403,774050,806587,867810,939013,1025551,1072303,1171150,1231822,1309861,1360512,1419885,1473059,1509500,1581173,1673423,1725307,1749259,1762378,1891992,1974082,2038745,2152994,2191048,2182514,2242832,2320923,2471186,2435591
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",34795,44189,47663,52151,56704,66703,73685,79869,90538,101263,110456,129005,148527,168661,182634,202830,212469,221391,229038,253483,291559,294337,300084,318888,326157,351145,383266,406924,440852,474842,476194,498568,513002,512493,527698,550013,553911,567320,657434,661318,633474,611841,674658,712456,732250
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",18017,22750,26865,30763,33732,41213,53928,59113,62310,66908,75927,90664,105079,114915,124541,131366,140861,149656,154904,167829,184155,206144,237819,263063,292560,305695,340969,368246,391567,401643,428839,453369,491747,530571,565537,606187,654370,716439,763331,824509,922994,963718,996682,1026981,1044893
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","50","...","Wages and salaries",167034,183853,199327,220006,236895,266382,278962,304920,328017,363077,405004,436128,464814,489675,524154,572417,601231,627201,677617,734931,776410,824781,839019,887347,938033,984625,1054294,1097844,1158571,1223583,1275176,1341083,1383124,1438007,1432912,1507270,1546978,1623717,1706381,1735365,1715114,1717403,1805479,1861738,1857698
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","60","...","Supplements to wages and salaries",30351,33876,39002,43517,45284,52767,59207,64183,70016,75938,85698,95530,104553,114086,126146,136069,143729,151212,160675,178850,192435,204173,213592,234484,244705,249504,255740,258820,270651,285692,300246,315528,340710,359988,390242,419145,441468,458317,475538,481758,507380,526197,527932,553541,537826
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",23167,25602,29243,32373,32330,37699,42435,45007,49706,53458,59671,67670,73066,81375,89695,94673,100909,105664,112224,124061,135076,142090,149538,165659,171641,174880,177791,178908,187148,197401,207949,218818,238203,253595,278673,301884,319459,328846,339163,343682,367325,385887,377482,399009,384933
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",7184,8274,9759,11144,12954,15068,16772,19176,20310,22480,26027,27860,31487,32711,36451,41396,42820,45548,48451,54789,57359,62083,64054,68825,73064,74624,77949,79912,83503,88291,92297,96710,102507,106393,111569,117261,122009,129471,136375,138076,140055,140310,150450,154532,152893
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","70","...","Proprietors' income 9/",32873,30775,33835,43580,57601,62249,56602,57873,46163,60583,48299,44947,58174,60821,57808,105141,98211,96571,73758,77484,97407,102494,127460,135479,149174,156467,151221,166160,167599,146504,132011,142432,150547,113483,96750,122000,144548,133339,150140,150595,149643,176536,166424,228094,237739
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","71","...","  Farm proprietors' income",15062,12323,13901,19825,30535,34653,31292,28408,14176,25303,9664,5393,18449,20391,8719,53697,48072,46055,21684,22300,37700,46190,63774,59535,61534,66305,57764,65572,62947,38677,22558,32429,35938,12319,-6157,9990,31465,10523,35060,43184,37586,51951,45286,69457,71424
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",17811,18452,19934,23755,27066,27596,25310,29465,31987,35280,38635,39554,39725,40430,49089,51444,50139,50516,52074,55184,59707,56304,63686,75944,87640,90162,93457,100588,104652,107827,109453,110003,114609,101164,102907,112010,113083,122816,115080,107411,112057,124585,121138,158637,166315
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","7010","...","Total employment",41735,42648,43039,43682,44400,45687,44628,45876,46344,46994,48534,48041,47291,46959,47490,48551,48845,48493,49782,52540,52694,53244,51973,52502,53661,55617,57476,57498,59127,58366,58698,59853,58449,58480,57493,57973,58039,58889,60418,59480,58577,57558,58698,58628,58495
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","7020","...","  Wage and salary employment",34352,35484,35927,36550,37092,38519,37774,39225,39854,40627,42139,41547,40866,40547,40970,42114,42399,42104,43728,46193,46471,46640,45257,45602,46397,48318,49598,49219,50685,50887,51337,52191,51410,51671,50367,50617,50342,51085,52224,51823,50802,49834,50491,50511,50227
"24140","Goldsboro, NC (Metropolitan Statistical Area)","","CA4","7040","...","  Proprietors employment",7383,7164,7112,7132,7308,7168,6854,6651,6490,6367,6395,6494,6425,6412,6520,6437,6446,6389,6054,6347,6223,6604,6716,6900,7264,7299,7878,8279,8442,7479,7361,7662,7039,6809,7126,7356,7697,7804,8194,7657,7775,7724,8207,8117,8268
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",308863,357775,391461,441472,578737,602157,643149,681431,675997,815564,847120,880602,996899,1091446,1164093,1296642,1309933,1411994,1463119,1463344,1552333,1647011,1678729,1816032,1815602,1943917,2019500,2171411,2145629,2263548,2256654,2391209,2437957,2516466,2738909,2787593,2902947,3087770,3318602,3638905,3571093,3753528,3971352,4400909,4362253
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",280211,324024,356943,394477,436737,482803,541098,614852,647362,710845,775069,862088,967389,1055346,1117362,1186548,1248522,1302343,1353905,1400858,1496813,1558765,1615735,1696110,1787811,1882540,1978753,2043439,2115657,2169225,2197191,2286299,2380006,2461466,2593363,2727292,2823477,2980764,3177108,3396690,3437848,3551216,3821514,4037981,4136663
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","12","...","  Farm income 2/",28652,33751,34518,46995,142000,119354,102051,66579,28635,104719,72051,18514,29510,36100,46731,110094,61411,109651,109214,62486,55520,88246,62994,119922,27791,61377,40747,127972,29972,94323,59463,104910,57951,55000,145546,60301,79470,107006,141494,242215,133245,202312,149838,362928,225590
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","20","...","Population (persons) 3/",94243,95935,97885,98607,99795,100100,98203,100617,101935,101225,101383,101074,101367,101851,103104,103741,103712,103349,103422,104341,104094,103177,103034,104181,104443,105601,105650,105443,103643,99938,97919,97405,96663,96367,96267,98164,97777,98266,97606,98092,97941,98602,98108,98997,100748
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",3277,3729,3999,4477,5799,6016,6549,6773,6632,8057,8356,8712,9835,10716,11290,12499,12630,13662,14147,14025,14913,15963,16293,17432,17384,18408,19115,20593,20702,22650,23046,24549,25221,26113,28451,28397,29689,31423,34000,37097,36462,38067,40479,44455,43299
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","35","...","Earnings by place of work",251880,282479,304936,348243,482172,497377,518503,553489,531261,655884,674136,664194,729596,778400,831549,941917,938288,1031302,1085956,1083207,1132226,1210701,1249928,1375828,1357503,1464431,1511455,1658256,1620961,1741235,1735571,1829325,1856246,1918794,2145725,2179382,2275131,2413772,2538501,2739114,2673931,2825930,2868692,3230465,3192543
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",16478,18853,21288,24388,30746,36013,40614,48357,48635,54218,61546,66540,75838,80770,86799,94693,102024,110241,117601,128682,137304,148094,159622,169611,181398,191772,199215,206139,212442,219342,222342,228218,230571,238485,253172,266759,277095,286448,296558,306380,322919,318807,307011,311163,357227
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",8332,9169,10110,11307,14769,17424,19335,22097,21692,24372,27766,29932,34525,37296,39508,42474,47143,50944,54568,60271,65291,69832,75105,78333,82777,88148,90694,93813,97672,100358,102774,104235,110173,112394,119646,126439,131854,139267,147712,155669,158954,160403,130587,134426,177650
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",8146,9684,11178,13081,15977,18589,21279,26260,26943,29846,33780,36608,41313,43474,47291,52219,54881,59297,63033,68411,72013,78262,84517,91278,98621,103624,108521,112326,114770,118984,119568,123983,120398,126091,133526,140320,145241,147181,148846,150711,163965,158404,176424,176737,179577
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-2595,4886,7820,7707,1065,-4437,-4346,-7481,-7216,-8036,-9212,-9987,-9531,-9051,-7852,-8090,-8290,-8954,-9365,-8154,-7757,-7862,-10701,-14027,-17537,-20816,-25675,-28994,-33056,-36735,-38448,-41416,-43338,-46008,-53234,-60528,-63498,-67488,-70169,-69111,-71504,-74232,-74145,-78492,-77595
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",232807,268512,291468,331562,452491,456927,473543,497651,475410,593630,603378,587667,644227,688579,736898,839134,827974,912107,958990,946371,987165,1054745,1079605,1192190,1158568,1251843,1286565,1423123,1375463,1485158,1474781,1559691,1582337,1634301,1839319,1852095,1934538,2059836,2171774,2363623,2279508,2432891,2487536,2840810,2757721
"24220","Grand Forks, ND-MN (Metropolitan Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",50351,59759,65432,71999,83569,95042,109394,118084,129774,143373,156831,189553,233966,271340,278817,297574,310529,320414,314517,321071,353170,364699,367036,365480,386987,420301,446620,452810,473638,485101,472056,497140,496689,501180,503211,516788,516435,552508,633925,722789,675899,675429,821595,886123,911864
