year,CBSA,CBSA_name,indicator,value
2006,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.0669749
2007,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.5997024
2008,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.5174822
2009,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.96053059
2010,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.79959971
2011,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.0235511
2012,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.14659
2013,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.8616835
2014,17420,Cleveland; TN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.4702808
2000,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.27358301
2002,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.76646839
2003,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.69638197
2004,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.44954953
2005,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.51120898
2006,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.53619514
2007,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.04978773
2008,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.18151604
2009,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",90.80978198
2010,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",91.25565799
2011,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",93.36262679
2012,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.10902861
2013,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.49814775
2014,17460,Cleveland-Elyria; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.44362292
2000,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.4549167
2002,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.6139861
2003,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.131519
2004,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.9936549
2005,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",129.1285293
2006,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",140.2145659
2007,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",147.0168247
2008,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",144.0787627
2009,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.3233355
2010,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",133.7987957
2011,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",133.2199797
2012,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",131.1944343
2013,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",136.8325243
2014,17660,Coeur d'Alene; ID Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",141.7668191
2000,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.31516
2002,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.1061164
2003,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.6499939
2004,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.0909815
2005,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.7801241
2006,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.7940055
2007,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",125.9860588
2008,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",129.8569152
2009,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",134.1236278
2010,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.6849295
2011,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",136.0868603
2012,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",140.9270564
2013,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",145.40226
2014,17780,College Station-Bryan; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",153.7672674
2000,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.3269461
2002,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.0724703
2003,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.9673664
2004,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.729908
2005,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.6674163
2006,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.964365
2007,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.6819218
2008,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.8581657
2009,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.1521038
2010,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.6516983
2011,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.6835635
2012,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.2640233
2013,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.5670516
2014,17820,Colorado Springs; CO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.922837
2000,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.3329972
2002,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.6915792
2003,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.6200267
2004,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.4243859
2005,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.7677521
2006,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.7910781
2007,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.1542308
2008,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.1253229
2009,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.3149378
2010,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.0457851
2011,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.8483788
2012,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",128.5620181
2013,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",132.2154387
2014,17860,Columbia; MO Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.3025559
2000,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.99797725
2002,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.1499752
2003,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.2797882
2004,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.0452895
2005,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.3647493
2006,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.6388223
2007,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.0854877
2008,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.7428691
2009,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.9033008
2010,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.9390632
2011,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.8148515
2012,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.3739058
2013,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.4869638
2014,17900,Columbia; SC Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.2819988
2000,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.2712664
2002,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.7774031
2003,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.5226137
2004,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.6592522
2005,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.7442694
2006,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.6242153
2007,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.2288144
2008,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.7218517
2009,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.5915434
2010,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.1277418
2011,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.057641
2012,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.2304058
2013,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.5718025
2014,17980,Columbus; GA-AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.8351859
2000,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",90.71261169
2002,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",89.6864835
2003,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",90.74646724
2004,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.66825087
2005,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.5118705
2006,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.2904096
2007,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.8668603
2008,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.2402789
2009,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.02936214
2010,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.20286144
2011,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.9526251
2012,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.8241027
2013,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.0707726
2014,18020,Columbus; IN Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.2593603
2000,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.7131494
2002,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.7789765
2003,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.1294545
2004,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.1369164
2005,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.0231745
2006,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.9894783
2007,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.4569764
2008,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.9881133
2009,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.3742325
2010,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.7176394
2011,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.6220889
2012,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.2957035
2013,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.6900049
2014,18140,Columbus; OH Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.2105595
2000,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.8280735
2002,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.1610904
2003,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.8604953
2004,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.8138425
2005,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",110.2230674
2006,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.3306074
2007,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",122.1508114
2008,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",126.6869608
2009,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.4189994
2010,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",121.3178811
2011,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",124.3982919
2012,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",131.9177432
2013,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",134.2537646
2014,18580,Corpus Christi; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",141.452812
2000,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.4329156
2002,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.6567354
2003,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.035397
2004,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.8604782
2005,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.7691109
2006,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.4063202
2007,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.6806658
2008,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.0949816
2009,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.4075316
2010,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.5581473
2011,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.6099607
2012,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.4083792
2013,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.231612
2014,18700,Corvallis; OR Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.1279641
2000,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.7365972
2002,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.0271016
2003,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",119.5696389
2004,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",129.4063543
2005,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",137.1850462
2006,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",143.5898926
2007,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",143.670373
2008,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",137.4671978
2009,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.9206486
2010,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",133.643393
2011,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",135.5305289
2012,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",141.0012915
2013,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",143.8270294
2014,18880,Crestview-Fort Walton Beach-Destin; FL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",146.956891
2000,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",103.1572126
2002,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.1737736
2003,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",107.066932
2004,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.0220245
2005,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.4286265
2006,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.8331061
2007,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.4361198
2008,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.0925621
2009,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.0771255
2010,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.8289788
2011,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.6318702
2012,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",115.3420254
2013,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.0139484
2014,19060,Cumberland; MD-WV Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",116.6348424
2000,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100.7978946
2002,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.14728478
2003,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.70795996
2004,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.48232607
2005,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.6645596
2006,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.7338077
2007,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",113.9556234
2008,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",114.0248254
2009,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",108.8825327
2010,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",109.7118875
2011,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",112.820796
2012,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",117.4877883
2013,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",120.3109017
2014,19100,Dallas-Fort Worth-Arlington; TX Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.1861219
2000,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.31627162
2002,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.62560472
2003,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.5925841
2004,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.9960267
2005,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.6596119
2006,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",105.5507556
2007,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",104.9668106
2008,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.36160573
2009,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",88.19214607
2010,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",87.67946905
2011,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",86.72793192
2012,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",86.75744421
2013,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",87.11532198
2014,19140,Dalton; GA Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",92.24699353
2000,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.97557736
2002,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",98.28036967
2003,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.2300777
2004,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.6770584
2005,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.9615197
2006,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",101.7768626
2007,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.97253264
2008,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",99.87319502
2009,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.62616328
2010,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",96.41409848
2011,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.2680867
2012,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.87280396
2013,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",95.88177818
2014,19180,Danville; IL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",97.21971523
2000,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",100
2001,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",102.4768175
2002,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",106.7120949
2003,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",111.2027762
2004,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",118.5433274
2005,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",127.9501235
2006,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",139.6266424
2007,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",147.0007976
2008,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",145.8793957
2009,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",138.2958964
2010,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",136.245917
2011,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",137.020481
2012,19300,Daphne-Fairhope-Foley; AL Metropolitan Statistical Area,"Aggregate Wages, indexed to 2000",139.0192355
