"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",1384614,1547831,1718935,1900527,2161516,2417600,2740186,3106547,3583221,4308964,5055405,5865483,6746885,7257491,7766899,8477488,9313629,10194794,11229339,12830229,14692432,16787962,18552924,20653127,22692907,25449528,28020860,31268318,34567362,38235919,41843347,46045618,49074184,51509433,55755389,62413118,70760525,76458434,80348005,80845656,76038894,75966893,77481713,81891277,83091049
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",1379242,1543432,1714286,1894331,2152629,2413990,2727696,3102646,3577249,4302165,5052280,5855717,6740615,7250155,7758330,8469181,9309231,10192378,11226406,12823932,14681369,16773925,18538709,20636537,22676639,25434122,28007752,31250285,34549320,38214230,41822797,46024841,49054534,51497024,55739790,62387689,70732577,76434489,80323834,80819450,76022951,75935734,77437217,81856360,83049951
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","12","...","  Farm income 2/",5372,4399,4649,6196,8887,3610,12490,3901,5972,6799,3125,9766,6270,7336,8569,8307,4398,2416,2933,6297,11063,14037,14215,16590,16268,15406,13108,18033,18042,21689,20550,20777,19650,12409,15599,25429,27948,23945,24171,26206,15943,31159,44496,34917,41098
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","20","...","Population (persons) 3/",297628,307878,326662,343521,358387,378665,396186,417742,439134,466373,501310,535093,562570,589337,607648,626482,646556,670727,703755,745228,795203,869735,937261,985779,1038810,1117877,1190260,1262392,1346621,1426900,1503080,1583038,1654496,1723550,1792324,1880581,1958322,2042472,2111856,2156794,2183549,2197106,2212301,2243715,2273195
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",4652,5027,5262,5532,6031,6385,6916,7437,8160,9239,10084,10962,11993,12315,12782,13532,14405,15200,15956,17217,18476,19302,19795,20951,21845,22766,23542,24769,25670,26796,27838,29087,29661,29886,31108,33188,36133,37434,38046,37484,34824,34576,35023,36498,36553
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","35","...","Earnings by place of work",1224519,1345322,1477441,1627227,1870090,2058025,2279559,2588524,3005695,3634870,4255011,4839729,5462505,5666861,6035812,6537939,7109817,7740168,8625634,9940084,11292580,13019324,14123457,15641929,17216767,19326117,21315978,23839148,26390091,29103479,32439934,35388951,38004850,39724522,42510092,47652406,53210894,57849778,60362910,59796184,54842104,54009443,54182686,56462876,57955839
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",86419,93902,106401,123323,163053,183828,201365,235473,276619,345117,426406,488735,588955,604021,664755,748186,829933,921004,1031438,1200187,1391132,1685629,1806625,1971442,2182379,2468295,2724773,2988137,3225561,3484063,3746896,3718506,3986509,4220598,4281567,4728870,5247848,6093234,6412809,6060768,5847523,5729291,5382600,5647548,6224095
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",34996,37809,42602,48812,65476,75074,81356,92614,108297,133086,166462,193341,237663,250133,268086,296450,340037,377790,425630,504640,594418,724494,778606,838291,933644,1068790,1194479,1324499,1446416,1583394,1751130,1879180,2018243,2134938,2179879,2417089,2680189,3101834,3264357,3127702,3032191,3004624,2458368,2531808,3202004
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",51423,56093,63799,74511,97577,108754,120009,142859,168322,212031,259944,295394,351292,353888,396669,451736,489896,543214,605808,695547,796714,961135,1028019,1133151,1248735,1399505,1530294,1663638,1779145,1900669,1995766,1839326,1968266,2085660,2101688,2311781,2567659,2991400,3148452,2933066,2815332,2724667,2924232,3115740,3022091
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-6026,-6620,-7520,-8360,-10793,-13824,-16433,-20520,-24647,-34076,-41433,-49794,-50755,-49908,-46868,-41247,-38729,-33952,-30118,-32953,-46342,-38533,-21288,-17227,-15801,-12223,-12306,-19184,-10491,2174,15194,31351,52645,43066,19773,-10392,-49570,-54689,-49015,-41161,24858,77618,118359,127911,138367
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",1132074,1244800,1363520,1495544,1696244,1860373,2061761,2332531,2704429,3255677,3787172,4301200,4822795,5012932,5324189,5748506,6241155,6785212,7564078,8706944,9855106,11295162,12295544,13653260,15018587,16845599,18578899,20831827,23154039,25621590,28708232,31701796,34070986,35546990,38248298,42913144,47913476,51701855,53901086,53694255,49019439,48357770,48918445,50943239,51870111
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",180581,215974,243718,270363,306087,356893,403512,459079,529444,659329,793529,977334,1197718,1425452,1549156,1759342,1993387,2192336,2345411,2646087,3130163,3514814,3826791,4219377,4689524,5400270,5973969,6670718,7373374,8266075,8543687,9393143,9382424,9621355,10651766,12100442,14801153,16025085,16901759,16370331,14206991,13804856,14618091,16656672,16868625
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",71959,87057,111697,134620,159185,200334,274913,314937,349348,393958,474704,586949,726372,819107,893554,969640,1079087,1217246,1319850,1477198,1707163,1977986,2430589,2780490,2984796,3203659,3467992,3765773,4039949,4348254,4591428,4950679,5620774,6341088,6855325,7399532,8045896,8731494,9545160,10781070,12812464,13804267,13945177,14291366,14352313
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","50","...","Wages and salaries",1007258,1106405,1205847,1312277,1506616,1660453,1814136,2045345,2360123,2848929,3357795,3857469,4378182,4538318,4762207,5105092,5555972,6025498,6710707,7622492,8716597,9998140,10539145,11424784,12527744,14056769,15602237,17528450,19347205,21437900,23740880,25844171,27207979,28329356,30555121,34501665,38555987,41867673,44390150,44579654,40084660,38666790,39415819,40685238,42074711
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","60","...","Supplements to wages and salaries",123765,138500,162060,186041,214225,240992,280286,322508,381607,464154,559122,647961,751101,803619,903155,992888,1098022,1241527,1349884,1532656,1822418,2151417,2323319,2666098,2954458,3262014,3487248,3799059,4113795,4642047,5270327,5557400,5930283,6256862,6897175,7652018,8549061,9065129,9623602,9665313,9547246,9811657,9404231,9852940,9613725
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",72342,82407,98261,111530,116648,132238,160277,179649,213285,252123,299178,352567,399809,449731,506486,541152,608126,698313,744076,837109,1025704,1190282,1295300,1532947,1705723,1862509,1956954,2135421,2334650,2741378,3274561,3718074,3962017,4171202,4795487,5340237,5981402,6073729,6475150,6732247,6731914,7086990,6479999,6737200,6591634
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",51423,56093,63799,74511,97577,108754,120009,142859,168322,212031,259944,295394,351292,353888,396669,451736,489896,543214,605808,695547,796714,961135,1028019,1133151,1248735,1399505,1530294,1663638,1779145,1900669,1995766,1839326,1968266,2085660,2101688,2311781,2567659,2991400,3148452,2933066,2815332,2724667,2924232,3115740,3022091
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","70","...","Proprietors' income 9/",93496,100417,109534,128909,149249,156580,185137,220671,263965,321787,338094,334299,333222,324924,370450,439959,455823,473143,565043,784936,753565,869767,1260993,1551047,1734565,2007334,2226493,2511639,2929091,3023532,3428727,3987380,4866588,5138304,5057796,5498723,6105846,6916976,6349158,5551217,5210198,5530996,5362636,5924698,6267403
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","71","...","  Farm proprietors' income",3158,2102,2356,3954,6322,804,9347,316,1739,2186,-1422,5261,1885,3153,4690,4757,1566,-96,324,2280,6796,8890,9232,11846,10281,7190,2777,7588,5248,10188,10052,9962,8897,324,4317,13043,13711,9623,8951,10840,-1749,15773,29332,18086,19258
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",90338,98315,107178,124955,142927,155776,175790,220355,262226,319601,339516,329038,331337,321771,365760,435202,454257,473239,564719,782656,746769,860877,1251761,1539201,1724284,2000144,2223716,2504051,2923843,3013344,3418675,3977418,4857691,5137980,5053479,5485680,6092135,6907353,6340207,5540377,5211947,5515223,5333304,5906612,6248145
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","7010","...","Total employment",144066,150542,155628,162632,177821,187693,193916,207047,226523,252626,278333,294286,303478,300571,305116,319969,336806,355284,387104,419508,459789,502195,517372,523953,555636,622167,661483,719492,773066,810806,868527,920737,952273,967773,1016475,1093693,1173392,1236736,1266278,1250479,1166111,1135803,1157021,1171133,1199795
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","7020","...","  Wage and salary employment",130928,135964,139978,145215,158948,167364,172466,183739,200668,224793,249151,263057,271572,265846,268733,280989,296573,313768,339180,363539,401035,437574,447709,454786,481393,537114,573163,620720,661265,692728,743832,781893,808094,816368,852361,910805,972877,1023523,1033297,1014843,922942,893696,898390,914516,937667
"89332","Las Vegas-Henderson, NV-AZ (Combined Statistical Area)","","CA4","7040","...","  Proprietors employment",13138,14578,15650,17417,18873,20329,21450,23308,25855,27833,29182,31229,31906,34725,36383,38980,40233,41516,47924,55969,58754,64621,69663,69167,74243,85053,88320,98772,111801,118078,124695,138844,144179,151405,164114,182888,200515,213213,232981,235636,243169,242107,258631,256617,262128
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",1309992,1404894,1551198,1726721,1930028,2163136,2367062,2673182,2976816,3360631,3754509,4177316,4706299,5063898,5454721,6167310,6540991,6745019,7147675,7896857,8490787,9232498,9786484,10503744,10915940,11373071,12096548,12956006,13895622,14877196,15745967,17023353,17386802,17861174,18313192,19338532,20292157,21758865,22815440,23662262,23260431,23933371,25300276,26401994,26827654
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",1224772,1335758,1487703,1642333,1844614,2061678,2273261,2568486,2840029,3172853,3586628,3949698,4399864,4772898,5162709,5755458,6165093,6480849,6893797,7627227,8221648,8949899,9488983,10136230,10587053,11057040,11816402,12620640,13477395,14402224,15198905,16333605,16972429,17465649,18022979,18982986,19989730,21455407,22593594,23427638,23088361,23819276,25173864,26221590,26641898
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","12","...","  Farm income 2/",85220,69136,63495,84388,85414,101458,93801,104696,136787,187778,167881,227618,306435,291000,292012,411852,375898,264170,253878,269630,269139,282599,297501,367514,328887,316031,280146,335366,418227,474972,547062,689748,414373,395525,290213,355546,302427,303458,221846,234624,172070,114095,126412,180404,185756
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","20","...","Population (persons) 3/",386213,395510,405306,416552,424471,436121,440590,449409,458233,463417,470817,475493,478446,480738,483625,485812,491840,496896,501778,506136,508952,516046,523584,533724,543970,552117,559614,568630,576533,586289,595984,605238,611992,617679,626049,633917,643758,655351,663175,673323,681550,688862,695625,702622,708677
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",3392,3552,3827,4145,4547,4960,5372,5948,6496,7252,7974,8785,9837,10534,11279,12695,13299,13574,14245,15602,16683,17891,18691,19680,20067,20599,21616,22785,24102,25375,26420,28127,28410,28917,29252,30506,31521,33202,34403,35143,34129,34743,36371,37576,37856
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","35","...","Earnings by place of work",1155550,1218936,1337357,1497346,1690213,1873413,1998607,2291163,2563148,2919523,3266124,3520103,3880854,4054311,4388291,5044301,5344439,5497515,5887243,6574083,7020727,7664750,8080815,8725736,9078884,9411387,9923598,10677694,11509329,12392116,13366429,14334857,14484981,15005693,15455398,16269622,16921140,17732873,18342109,18848066,18007308,18544163,19325351,20236211,20799389
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",67457,71634,81216,95040,125007,143066,152420,178993,199017,232079,272752,293861,344684,369533,405212,467535,511558,558970,599745,675270,736041,832923,883358,945962,1001402,1066627,1135641,1205693,1288399,1379314,1484240,1538576,1573406,1629711,1676129,1733264,1803182,1900491,1991168,2064728,2026905,2073652,1912504,1983268,2318076
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",33566,35918,40349,46376,60392,70044,75002,85184,94170,108291,127529,138197,163655,176423,190333,214764,242631,268598,290190,330707,366751,415509,444415,471748,497840,531098,568601,607235,650056,692018,736525,773273,793813,819948,847576,878407,920804,979540,1032307,1073248,1054449,1066063,875473,901844,1196633
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",33891,35716,40867,48664,64615,73022,77418,93809,104847,123788,145223,155664,181029,193110,214879,252771,268927,290372,309555,344563,369290,417414,438943,474214,503562,535529,567040,598458,638343,687296,747715,765303,779593,809763,828553,854857,882378,920951,958861,991480,972456,1007589,1037031,1081424,1121443
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-41969,-46619,-50633,-58309,-66666,-78106,-84470,-102689,-117637,-137030,-163866,-176477,-184344,-190622,-207846,-241332,-256134,-269112,-296036,-322863,-349913,-390275,-406609,-441152,-467053,-493105,-544459,-605482,-659548,-730371,-784068,-854410,-870574,-893731,-922852,-955975,-1009398,-1049795,-1079625,-1080708,-1002972,-1001620,-1051301,-1096290,-1105674
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",1046124,1100683,1205508,1343997,1498540,1652241,1761717,2009481,2246494,2550414,2829506,3049765,3351826,3494156,3775233,4335434,4576747,4669433,4991462,5575950,5934773,6441552,6790848,7338622,7610429,7851655,8243498,8866519,9561382,10282431,11098121,11941871,12041001,12482251,12856417,13580383,14108560,14782587,15271316,15702630,14977431,15468891,16361546,17156653,17375639
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",167202,190309,212749,235944,262246,304846,336428,370742,415641,470398,537868,654007,817127,990322,1050390,1167848,1254316,1331296,1374778,1478489,1619382,1759384,1824277,1872933,1930959,2088855,2311010,2449352,2597945,2793189,2798564,3062819,3096547,2940148,2933252,3035497,3285634,3836551,4130938,4169986,3885039,3753592,4098329,4358086,4427621
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",96666,113902,132941,146780,169242,206049,268917,292959,314681,339819,387135,473544,537346,579420,629098,664028,709928,744290,781435,842418,936632,1031562,1171359,1292189,1374552,1432561,1542040,1640135,1736295,1801576,1849282,2018663,2249254,2438775,2523523,2722652,2897963,3139727,3413186,3789646,4397961,4710888,4840401,4887255,5024394
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","50","...","Wages and salaries",866043,931316,1020339,1118573,1270477,1404810,1501086,1706357,1879638,2121535,2421196,2592653,2831044,2984375,3209387,3575962,3826400,4050379,4383999,4697703,5019852,5535173,5735105,6101810,6349844,6645899,7138729,7686756,8319421,8967621,9596797,10162415,10364493,10626839,10975608,11474982,11909044,12568195,13235003,13427857,13013748,13165284,13684617,14222831,14698918
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","60","...","Supplements to wages and salaries",102095,114853,138179,161818,188997,215743,238135,278421,310719,350032,409220,438771,480710,519490,586772,670281,742639,811431,878226,966563,1086916,1218586,1312852,1500115,1610392,1673648,1707074,1772603,1863456,1982316,2170129,2370421,2554825,2731797,2920613,3098096,3354822,3414801,3564345,3697680,3466422,3773601,3792487,3985042,3959153
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",68204,79137,97312,113154,124382,142721,160717,184612,205872,226244,263997,283107,299681,326380,371893,417510,473712,521059,568671,622000,717626,801172,873909,1025901,1106830,1138119,1140034,1174145,1225113,1295020,1422414,1605118,1775232,1922034,2092060,2243239,2472444,2493850,2605484,2706200,2493966,2766012,2755456,2903618,2837710
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",33891,35716,40867,48664,64615,73022,77418,93809,104847,123788,145223,155664,181029,193110,214879,252771,268927,290372,309555,344563,369290,417414,438943,474214,503562,535529,567040,598458,638343,687296,747715,765303,779593,809763,828553,854857,882378,920951,958861,991480,972456,1007589,1037031,1081424,1121443
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","70","...","Proprietors' income 9/",187412,172767,178839,216955,230739,252860,259386,306385,372791,447956,435708,488679,569100,550446,592132,798058,775400,635705,625018,909817,913959,910991,1032858,1123811,1118648,1091840,1077795,1218335,1326452,1442179,1599503,1802021,1565663,1647057,1559177,1696544,1657274,1749877,1542761,1722529,1527138,1605278,1848247,2028338,2141318
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","71","...","  Farm proprietors' income",69158,51649,45921,66501,64758,74026,69092,80106,107374,157224,131064,185598,262245,235992,238978,358916,322365,213819,203885,215717,213089,219389,238936,312422,271563,262268,223526,281646,362097,404867,467313,610564,312634,264128,143861,210856,186039,173551,73156,89013,34167,-16098,10610,8828,2168
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","72","...","  Nonfarm proprietors' income",118254,121118,132918,150454,165981,178834,190294,226279,265417,290732,304644,303081,306855,314454,353154,439142,453035,421886,421133,694100,700870,691602,793922,811389,847085,829572,854269,936689,964355,1037312,1132190,1191457,1253029,1382929,1415316,1485688,1471235,1576326,1469605,1633516,1492971,1621376,1837637,2019510,2139150
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","7010","...","Total employment",193800,196552,200828,207400,221231,227715,221448,233242,240515,252711,259652,257517,257782,257988,264955,276381,281891,291251,297273,307506,315485,322120,323716,330558,338374,343885,360739,370323,381352,391473,401044,410208,404405,399693,404290,407942,415766,427093,435155,434050,421120,420975,429253,435824,444459
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","7020","...","  Wage and salary employment",157590,159790,163365,168619,181324,188153,182273,193553,199072,210095,216630,213119,212534,209942,215422,226400,232647,239790,247779,257086,265600,271276,271874,278217,285657,292320,303145,311615,321757,331822,341145,348679,341605,336639,339620,342147,347586,356069,360355,358009,343927,343592,348075,355342,362659
"89336","Lexington-Fayette--Richmond--Frankfort, KY (Combined Statistical Area)","","CA4","7040","...","  Proprietors employment",36210,36762,37463,38781,39907,39562,39175,39689,41443,42616,43022,44398,45248,48046,49533,49981,49244,51461,49494,50420,49885,50844,51842,52341,52717,51565,57594,58708,59595,59651,59899,61529,62800,63054,64670,65795,68180,71024,74800,76041,77193,77383,81178,80482,81800
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","10","...","Personal income (thousands of dollars)",789800,830499,891315,955560,1097037,1198163,1260739,1374906,1523432,1701648,1905024,2068487,2191356,2277227,2432468,2789006,2947184,3102426,3212985,3400015,3624641,3787690,3839937,4124288,4199335,4463940,4615948,4851935,5112526,5399128,5560801,5845263,5946751,5977401,6148268,6378366,6491391,6775083,7119578,7268370,7110322,7303437,7869054,8124879,8391088
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","11","...","  Nonfarm personal income 1/",759499,798668,855064,912672,1036556,1136389,1208921,1322842,1481321,1658774,1849921,2008261,2170487,2261580,2432341,2709052,2869289,3038977,3145749,3329090,3520557,3673075,3773343,4044121,4147112,4383041,4541732,4708163,4938477,5263419,5484896,5743581,5849884,5939150,6103540,6256527,6427510,6723253,7033289,7121432,6968782,7114822,7533857,7948445,8135880
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","12","...","  Farm income 2/",30301,31831,36251,42888,60481,61774,51818,52064,42111,42874,55103,60226,20869,15647,127,79954,77895,63449,67236,70925,104084,114615,66594,80167,52223,80899,74216,143772,174049,135709,75905,101682,96867,38251,44728,121839,63881,51830,86289,146938,141540,188615,335197,176434,255208
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","20","...","Population (persons) 3/",212703,214520,215486,216712,218189,218785,220968,218501,220463,220666,222419,223733,223820,221311,220274,221468,221800,222057,223168,224625,224652,224523,225191,226125,226653,227029,227242,227204,226811,226159,225638,225315,224909,224631,223419,222969,223258,223155,222931,223037,222218,221747,221254,220804,220461
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","30","...","Per capita personal income (dollars) 4/",3713,3871,4136,4409,5028,5476,5706,6292,6910,7711,8565,9245,9791,10290,11043,12593,13288,13971,14397,15136,16134,16870,17052,18239,18528,19662,20313,21355,22541,23873,24645,25943,26441,26610,27519,28607,29076,30360,31936,32588,31997,32936,35566,36797,38062
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","35","...","Earnings by place of work",682909,703683,745968,800934,938091,1018159,1026757,1133833,1272977,1448200,1622974,1659017,1684799,1682887,1797418,2128708,2274295,2428545,2536753,2692743,2845442,2958473,2995616,3178298,3257490,3459724,3511629,3632126,3789248,3977121,4123991,4340666,4377887,4379473,4546906,4864185,4952310,5134883,5253693,5273205,5046498,5215550,5567652,5629168,5913192
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","36","...","Less: Contributions for government social insurance 5/",44211,44923,48661,54899,73800,83364,82425,93350,106685,126572,146834,147153,163518,165918,181768,212702,231823,257835,269717,295296,311664,329962,347257,365552,381619,407923,418114,417260,420464,431107,449947,453172,466344,463526,487698,525989,545447,564581,575486,581749,564048,573010,540110,561881,641740
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","37","...","  Employee and self-employed contributions for government social insurance",21027,21543,23383,25573,34154,38794,38864,42617,47768,55676,65399,67289,75780,77431,82587,94394,105161,116673,122322,133495,142485,149883,157837,164880,172042,186070,192256,194368,201616,212989,223902,231550,231933,236174,242003,254889,268742,279631,288458,289755,278983,283399,236783,246443,325182
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","38","...","  Employer contributions for government social insurance",23184,23380,25278,29326,39646,44570,43561,50733,58917,70896,81435,79864,87738,88487,99181,118308,126662,141162,147395,161801,169179,180079,189420,200672,209577,221853,225858,222892,218848,218118,226045,221622,234411,227352,245695,271100,276705,284950,287028,291994,285065,289611,303327,315438,316558
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","42","...","Plus: Adjustment for residence 6/",-13941,-11712,-10319,-10536,-17612,-23323,-26796,-28439,-39541,-50895,-64911,-71092,-70981,-72831,-78006,-90748,-99378,-108734,-104720,-100613,-98037,-95859,-93143,-76280,-72595,-62820,-40567,-16760,-3568,11129,18433,23822,23825,40802,33112,24979,11965,16465,11406,-3392,-51644,-56716,-74559,-66747,-69215
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","45","...","Equals: Net earnings by place of residence",624757,647048,686988,735499,846679,911472,917536,1012044,1126751,1270733,1411229,1440772,1450300,1444138,1537644,1825258,1943094,2061976,2162316,2296834,2435741,2532652,2555216,2736466,2803276,2988981,3052948,3198106,3365216,3557143,3692477,3911316,3935368,3956749,4092320,4363175,4418828,4586767,4689613,4688064,4430806,4585824,4952983,5000540,5202237
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","46","...","Plus: Dividends, interest, and rent 7/",109910,118884,128037,138282,155146,173173,192712,206889,232600,255849,290752,363038,442827,485187,528535,589332,606875,627083,629577,651999,712606,725881,720150,749604,754137,798604,852115,912056,986370,1053508,1049121,1073355,1068024,1027475,1022291,947644,928754,969570,1135635,1193653,1082573,1074708,1231463,1427800,1447495
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","47","...","Plus: Personal current transfer receipts",55133,64567,76290,81779,95212,113518,150491,155973,164081,175066,203043,264677,298229,347902,366289,374416,397215,413367,421092,451182,476294,529157,564571,638218,641922,676355,710885,741773,760940,788477,819203,860592,943359,993177,1033657,1067547,1143809,1218746,1294330,1386653,1596943,1642905,1684608,1696539,1741356
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","50","...","Wages and salaries",524076,541448,567356,601405,700834,766862,769912,849951,960327,1100718,1232322,1250614,1302286,1304395,1387747,1585319,1699647,1823492,1906145,2006903,2073563,2154734,2190612,2292727,2351859,2497637,2558336,2600376,2707367,2865464,3027058,3156763,3140562,3163557,3268876,3427777,3548630,3662866,3756090,3734053,3529413,3601900,3770847,3950873,4057243
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","60","...","Supplements to wages and salaries",65076,67594,74969,85371,101184,112162,121157,134776,163030,189228,217581,230693,243007,253227,285804,326280,360890,405047,419444,453772,490985,520834,554593,612951,649645,668192,658014,646186,649129,675982,708979,735077,777987,796544,857566,915730,954964,1012184,1024100,1026871,982368,1023192,1049174,1057320,1128719
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",41892,44214,49691,56045,61538,67592,77596,84043,104113,118332,136146,150829,155269,164740,186623,207972,234228,263885,272049,291971,321806,340755,365173,412279,440068,446339,432156,423294,430281,457864,482934,513455,543576,569192,611871,644630,678259,727234,737072,734877,697303,733581,745847,741882,812161
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","62","...","  Employer contributions for government social insurance",23184,23380,25278,29326,39646,44570,43561,50733,58917,70896,81435,79864,87738,88487,99181,118308,126662,141162,147395,161801,169179,180079,189420,200672,209577,221853,225858,222892,218848,218118,226045,221622,234411,227352,245695,271100,276705,284950,287028,291994,285065,289611,303327,315438,316558
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","70","...","Proprietors' income 9/",93757,94641,103643,114158,136073,139135,135688,149106,149620,158254,173071,177710,139506,125265,123867,217109,213758,200006,211164,232068,280894,282905,250411,272620,255986,293895,295279,385564,432752,435675,387954,448826,459338,419372,420464,520678,448716,459833,473503,512281,534717,590458,747631,620975,727230
"89338","Lima-Van Wert-Celina, OH (Combined Statistical Area)","","CA4","71","...","  Farm proprietors' income",27391,28530,32993,39481,56299,57063,45753,44649,35401,37017,48420,53003,13433,7066,-8088,71787,69631,55606,59289,62539,95514,105041,57658,70952,42300,71508,65144,135115,164538,123984,64178,89403,82903,24756,28614,103955,47772,36086,64072,127103,121104,172112,316337,153935,228883
