"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"09011","New London, CT ","1","CA4","10","...","Personal income (thousands of dollars)",919998,1008400,1088311,1197185,1320703,1473761,1575158,1705127,1892446,2046491,2256846,2560826,2918600,3204317,3520671,3916491,4149662,4300213,4658757,4947005,5382447,5603398,5687254,6052038,6295405,6607216,6902895,7155576,7621553,8029503,8346584,8821842,9345712,9702291,10175077,10726126,11019178,11623856,12402082,12791991,12630540,12825779,13173107,13768305,13795690
"09011","New London, CT ","1","CA4","11","...","  Nonfarm personal income 1/",910651,1000394,1080370,1188377,1309531,1467953,1564941,1693895,1879804,2038714,2247527,2549861,2901272,3182541,3497119,3878824,4113267,4262209,4616216,4908941,5347239,5560422,5648016,6010976,6242737,6560687,6870209,7120414,7588189,7994033,8309962,8781936,9302932,9653987,10129411,10682543,10979819,11588337,12362371,12751637,12595161,12795576,13142597,13726070,13749556
"09011","New London, CT ","1","CA4","12","...","  Farm income 2/",9347,8006,7941,8808,11172,5808,10217,11232,12642,7777,9319,10965,17328,21776,23552,37667,36395,38004,42541,38064,35208,42976,39238,41062,52668,46529,32686,35162,33364,35470,36622,39906,42780,48304,45666,43583,39359,35519,39711,40354,35379,30203,30510,42235,46134
"09011","New London, CT ","1","CA4","20","...","Population (persons) 3/",225553,231405,233975,238857,238138,238362,241627,241968,241265,242732,240812,239228,241985,243051,246802,248990,248201,248765,250549,252893,253805,255474,255761,252306,253886,255618,257828,258741,258662,256626,257568,259848,261396,264698,266584,268595,269664,270814,270669,272634,273630,274105,274033,274534,274150
"09011","New London, CT ","1","CA4","30","...","Per capita personal income (dollars) 4/",4079,4358,4651,5012,5546,6183,6519,7047,7844,8431,9372,10705,12061,13184,14265,15730,16719,17286,18594,19562,21207,21933,22237,23987,24796,25848,26773,27655,29465,31289,32405,33950,35753,36654,38168,39934,40863,42922,45820,46920,46159,46791,48071,50152,50322
"09011","New London, CT ","1","CA4","35","...","Earnings by place of work",782418,834545,899608,987143,1108210,1246327,1285956,1408814,1585188,1668034,1840532,2048063,2330244,2573010,2881598,3184797,3370701,3393549,3682004,3901368,4147008,4170979,4285972,4459112,4674924,5058537,5365721,5582591,6012341,6221213,6533219,6792894,7172189,7556031,7885099,8314552,8557705,8812556,9119858,9356205,9265995,9286450,9394815,9448181,9415098
"09011","New London, CT ","1","CA4","36","...","Less: Contributions for government social insurance 5/",49155,52910,60164,69019,86485,102790,105536,118516,138790,147775,168617,183291,223217,251097,288556,326082,348267,346231,372044,407835,433531,433964,454985,470077,491002,542941,581631,604401,636423,649305,664542,682707,709258,767629,792093,827407,852057,874453,906735,949385,948888,944275,863494,875545,993028
"09011","New London, CT ","1","CA4","37","...","  Employee and self-employed contributions for government social insurance",22856,24382,27324,30728,39696,47456,47812,52612,59109,63366,73827,83836,103562,117256,132411,146225,162067,164032,177822,195036,211123,210650,222031,227648,237272,261836,280229,289901,308393,315651,328115,332859,353682,376018,387618,403413,418353,434941,452448,472400,469246,464118,371841,375081,492198
"09011","New London, CT ","1","CA4","38","...","  Employer contributions for government social insurance",26299,28528,32840,38291,46789,55334,57724,65904,79681,84409,94790,99455,119655,133841,156145,179857,186200,182199,194222,212799,222408,223314,232954,242429,253730,281105,301402,314500,328030,333654,336427,349848,355576,391611,404475,423994,433704,439512,454287,476985,479642,480157,491653,500464,500830
"09011","New London, CT ","1","CA4","42","...","Plus: Adjustment for residence 6/",-34863,-39010,-44696,-48295,-57794,-73649,-71651,-77870,-91830,-81603,-83409,-90411,-115359,-141333,-163743,-166568,-155236,-110545,-92851,-77866,-86447,52772,10944,83480,28909,-77739,-196167,-237426,-278527,-200695,-204658,-133116,-103379,-146289,-212343,-203954,-249218,-260275,-198153,-346771,-441668,-448147,-399867,-356648,-288476
"09011","New London, CT ","1","CA4","45","...","Equals: Net earnings by place of residence",698400,742625,794748,869829,963931,1069888,1108769,1212428,1354568,1438656,1588506,1774361,1991668,2180580,2429299,2692147,2867198,2936773,3217109,3415667,3627030,3789787,3841931,4072515,4212831,4437857,4587923,4740764,5097391,5371213,5664019,5977071,6359552,6642113,6880663,7283191,7456430,7677828,8014970,8060049,7875439,7894028,8131454,8215988,8133594
"09011","New London, CT ","1","CA4","46","...","Plus: Dividends, interest, and rent 7/",162353,194466,208285,231852,252425,281272,307058,319700,355389,409454,452936,539417,641759,709870,753298,863849,897516,953214,1016330,1072804,1239392,1233104,1192735,1212536,1278489,1343162,1431113,1500972,1581352,1685502,1683901,1799945,1867794,1855185,2053681,2134197,2198838,2474731,2804399,2982676,2729609,2784842,2877182,3328358,3401801
"09011","New London, CT ","1","CA4","47","...","Plus: Personal current transfer receipts",59245,71309,85278,95504,104347,122601,159331,172999,182489,198381,215404,247048,285173,313867,338074,360495,384948,410226,425318,458534,516025,580507,652588,766987,804085,826197,883859,913840,942810,972788,998664,1044826,1118366,1204993,1240733,1308738,1363910,1471297,1582713,1749266,2025492,2146909,2164471,2223959,2260295
"09011","New London, CT ","1","CA4","50","...","Wages and salaries",617597,661228,710546,775523,873160,989622,1002525,1092489,1216854,1277957,1411316,1577386,1794999,1991542,2223270,2436870,2584062,2576061,2793711,2952693,3113811,3140803,3220698,3310232,3425938,3729620,3943482,4121062,4406732,4603107,4754011,4962607,5279089,5466251,5630833,5863996,6054782,6294955,6605221,6855599,6710526,6659297,6745090,6799099,6763372
"09011","New London, CT ","1","CA4","60","...","Supplements to wages and salaries",101802,111593,124729,144093,161100,187644,207064,227367,269904,283388,313599,350555,408948,460703,520590,568249,603102,618933,662616,696427,756883,767564,804610,846922,895087,953001,1018053,1039880,1081572,1107070,1199313,1271338,1272895,1377809,1529763,1698879,1750949,1711909,1768349,1854193,1867174,1941584,1954224,1914409,1870696
"09011","New London, CT ","1","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",75503,83065,91889,105802,114311,132310,149340,161463,190223,198979,218809,251100,289293,326862,364445,388392,416902,436734,468394,483628,534475,544250,571656,604493,641357,671896,716651,725380,753542,773416,862886,921490,917319,986198,1125288,1274885,1317245,1272397,1314062,1377208,1387532,1461427,1462571,1413945,1369866
"09011","New London, CT ","1","CA4","62","...","  Employer contributions for government social insurance",26299,28528,32840,38291,46789,55334,57724,65904,79681,84409,94790,99455,119655,133841,156145,179857,186200,182199,194222,212799,222408,223314,232954,242429,253730,281105,301402,314500,328030,333654,336427,349848,355576,391611,404475,423994,433704,439512,454287,476985,479642,480157,491653,500464,500830
"09011","New London, CT ","1","CA4","70","...","Proprietors' income 9/",63019,61724,64333,67527,73950,69061,76367,88958,98430,106689,115617,120122,126297,120765,137738,179678,183537,198555,225677,252248,276314,262612,260664,301958,353899,375916,404186,421649,524037,511036,579895,558949,620205,711971,724503,751677,751974,805692,746288,646413,688295,685569,695501,734673,781030
"09011","New London, CT ","1","CA4","71","...","  Farm proprietors' income",7317,5815,5555,5973,7848,1987,5291,5203,4376,1018,1424,2322,8780,11927,13905,27752,25982,27900,32075,26310,22817,26677,23340,24492,32741,25828,8489,9151,5456,8143,12579,9205,5310,-1233,1578,2618,7027,4330,6785,8781,3313,1342,3216,98,326
"09011","New London, CT ","1","CA4","72","...","  Nonfarm proprietors' income",55702,55909,58778,61554,66102,67074,71076,83755,94054,105671,114193,117800,117517,108838,123833,151926,157555,170655,193602,225938,253497,235935,237324,277466,321158,350088,395697,412498,518581,502893,567316,549744,614895,713204,722925,749059,744947,801362,739503,637632,684982,684227,692285,734575,780704
"09011","New London, CT ","1","CA4","7010","...","Total employment",101746,102499,103331,104979,109925,115819,112930,116012,122050,121499,123476,126114,129103,131160,135782,140610,143521,144825,149270,151325,152415,149439,143950,141923,143783,145989,151338,153594,157056,157045,158687,161570,163089,166746,167983,168495,171278,171902,173474,175872,170830,167776,167075,165960,165489
"09011","New London, CT ","1","CA4","7020","...","  Wage and salary employment",92953,93494,93889,95233,99841,105672,102764,105747,111218,110226,112048,114459,116920,118424,123100,127015,128669,128529,132263,131905,132948,129269,124383,121839,122989,126986,130583,132400,135884,135606,136764,138516,140374,143588,143856,143558,144849,144605,144689,146210,141262,138553,137657,136934,135931
"09011","New London, CT ","1","CA4","7040","...","  Proprietors employment",8793,9005,9442,9746,10084,10147,10166,10265,10832,11273,11428,11655,12183,12736,12682,13595,14852,16296,17007,19420,19467,20170,19567,20084,20794,19003,20755,21194,21172,21439,21923,23054,22715,23158,24127,24937,26429,27297,28785,29662,29568,29223,29418,29026,29558
"09013","Tolland, CT ","1","CA4","10","...","Personal income (thousands of dollars)",405175,427283,455566,493678,548636,604724,655629,708856,777956,883535,1023147,1190144,1317538,1427899,1534799,1709159,1848785,2025305,2248869,2502831,2707701,2817858,2888614,2999431,3145936,3245164,3400850,3580833,3838934,4096277,4320802,4649848,4942841,5010872,5164403,5492565,5782273,6173020,6701281,6887920,6867672,6977199,7253245,7603227,7601139
"09013","Tolland, CT ","1","CA4","11","...","  Nonfarm personal income 1/",400781,422938,451298,489324,543573,600051,651615,703534,773005,876548,1015666,1183170,1310596,1418083,1525229,1699570,1840305,2016884,2240103,2493491,2698771,2807468,2879380,2984255,3129044,3229510,3384121,3568465,3829333,4084479,4306500,4634804,4931258,5001198,5154318,5480927,5770269,6162689,6687635,6873590,6855032,6964345,7240773,7588255,7584353
"09013","Tolland, CT ","1","CA4","12","...","  Farm income 2/",4394,4345,4268,4354,5063,4673,4014,5322,4951,6987,7481,6974,6942,9816,9570,9589,8480,8421,8766,9340,8930,10390,9234,15176,16892,15654,16729,12368,9601,11798,14302,15044,11583,9674,10085,11638,12004,10331,13646,14330,12640,12854,12472,14972,16786
"09013","Tolland, CT ","1","CA4","20","...","Population (persons) 3/",100439,103855,105536,110148,110780,112066,111637,111836,110067,114177,114452,115230,116609,117646,118572,119632,121019,122418,124835,127436,127859,128966,129017,129093,129009,129665,130277,131245,132614,133541,134939,136863,138934,142362,145195,146706,147657,148954,149718,151583,152330,153206,153059,151856,151377
"09013","Tolland, CT ","1","CA4","30","...","Per capita personal income (dollars) 4/",4034,4114,4317,4482,4952,5396,5873,6338,7068,7738,8940,10328,11299,12137,12944,14287,15277,16544,18015,19640,21177,21850,22389,23235,24385,25027,26105,27284,28948,30674,32020,33974,35577,35198,35569,37439,39160,41442,44759,45440,45084,45541,47389,50069,50213
"09013","Tolland, CT ","1","CA4","35","...","Earnings by place of work",175798,188743,209947,221189,244349,258004,266511,287270,309751,345894,384566,421206,457483,491514,555926,630297,709229,795675,932039,1092093,1169194,1211523,1225535,1287033,1347086,1386008,1463412,1520512,1603115,1741852,1844058,1916760,2068701,2171812,2256360,2387022,2503305,2577772,2715391,2807989,2804605,2801565,2901262,2912171,2944748
"09013","Tolland, CT ","1","CA4","36","...","Less: Contributions for government social insurance 5/",9034,9851,11330,12872,16550,18586,19192,21032,22865,26223,30638,34250,40415,44259,49574,56728,64744,73813,85744,104682,112321,116526,120295,125056,130421,136797,146861,153641,159345,169899,175086,180464,193924,207756,215017,225350,236533,245270,260804,274431,272554,270445,253355,254463,287681
"09013","Tolland, CT ","1","CA4","37","...","  Employee and self-employed contributions for government social insurance",4774,5196,5969,6683,8430,9591,9945,10573,11452,12986,15228,17117,20306,22539,25077,28020,32846,37363,43855,53758,58342,60653,63198,65349,68098,71528,77195,80457,84094,89393,93417,94323,101414,107872,111477,117255,124758,132313,140529,147602,146394,144260,121629,122473,156357
"09013","Tolland, CT ","1","CA4","38","...","  Employer contributions for government social insurance",4260,4655,5361,6189,8120,8995,9247,10459,11413,13237,15410,17133,20109,21720,24497,28708,31898,36450,41889,50924,53979,55873,57097,59707,62323,65269,69666,73184,75251,80506,81669,86141,92510,99884,103540,108095,111775,112957,120275,126829,126160,126185,131726,131990,131324
"09013","Tolland, CT ","1","CA4","42","...","Plus: Adjustment for residence 6/",169010,168658,166496,186502,210881,236962,258002,281582,317610,373623,450983,532400,575854,613380,640443,701770,750903,820135,887273,942937,986241,1034499,1088152,1100410,1143016,1170296,1201201,1287024,1424705,1498863,1607998,1782538,1852585,1824286,1847903,2006836,2104595,2231461,2363131,2379535,2294747,2375706,2504485,2600054,2538972
"09013","Tolland, CT ","1","CA4","45","...","Equals: Net earnings by place of residence",335774,347550,365113,394819,438680,476380,505321,547820,604496,693294,804911,919356,992922,1060635,1146795,1275339,1395388,1541997,1733568,1930348,2043114,2129496,2193392,2262387,2359681,2419507,2517752,2653895,2868475,3070816,3276970,3518834,3727362,3788342,3889246,4168508,4371367,4563963,4817718,4913093,4826798,4906826,5152392,5257762,5196039
"09013","Tolland, CT ","1","CA4","46","...","Plus: Dividends, interest, and rent 7/",49373,55591,60557,66280,74305,85481,93299,98767,108940,122486,142904,180631,223056,254265,266308,306981,319464,342928,371645,415906,487210,488087,469347,469959,501792,520648,554830,584486,614665,654568,663746,728609,776921,746996,779088,800827,857720,1008181,1235272,1256505,1189763,1175170,1204329,1417679,1455518
"09013","Tolland, CT ","1","CA4","47","...","Plus: Personal current transfer receipts",20028,24142,29896,32579,35651,42863,57009,62269,64520,67755,75332,90157,101560,112999,121696,126839,133933,140380,143656,156577,177377,200275,225875,267085,284463,305009,328268,342452,355794,370893,380086,402405,438558,475534,496069,523230,553186,600876,648291,718322,851111,895203,896524,927786,949582
"09013","Tolland, CT ","1","CA4","50","...","Wages and salaries",128551,142841,155989,164442,181784,192275,194833,205353,219429,242547,271021,301248,328077,355180,400464,452039,514578,583770,684484,787438,846471,873403,875544,887161,913551,950326,998478,1046185,1088656,1180454,1222524,1295351,1375957,1416761,1457872,1513030,1572541,1627403,1754771,1851206,1817120,1801032,1870619,1860180,1863776
"09013","Tolland, CT ","1","CA4","60","...","Supplements to wages and salaries",16007,17787,20790,23359,25852,28918,32525,34825,39075,45536,52469,58506,67039,74236,85481,97610,113656,128520,147252,171257,190539,203245,211216,231263,240339,249163,260763,268125,272176,295504,324634,349881,373230,397701,438938,484674,515975,489271,525710,557668,556760,581254,605688,595966,596262
"09013","Tolland, CT ","1","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",11747,13132,15429,17170,17732,19923,23278,24366,27662,32299,37059,41373,46930,52516,60984,68902,81758,92070,105363,120333,136560,147372,154119,171556,178016,183894,191097,194941,196925,214998,242965,263740,280720,297817,335398,376579,404200,376314,405435,430839,430600,455069,473962,463976,464938
"09013","Tolland, CT ","1","CA4","62","...","  Employer contributions for government social insurance",4260,4655,5361,6189,8120,8995,9247,10459,11413,13237,15410,17133,20109,21720,24497,28708,31898,36450,41889,50924,53979,55873,57097,59707,62323,65269,69666,73184,75251,80506,81669,86141,92510,99884,103540,108095,111775,112957,120275,126829,126160,126185,131726,131990,131324
"09013","Tolland, CT ","1","CA4","70","...","Proprietors' income 9/",31240,28115,33168,33388,36713,36811,39153,47092,51247,57811,61076,61452,62367,62098,69981,80648,80995,83385,100303,133398,132184,134875,138775,168609,193196,186519,204171,206202,242283,265894,296900,271528,319514,357350,359550,389318,414789,461098,434910,399115,430725,419279,424955,456025,484710
"09013","Tolland, CT ","1","CA4","71","...","  Farm proprietors' income",2785,2771,2706,2653,3221,2731,1817,2917,1948,4707,4995,4384,4440,7125,6629,6329,4893,4796,4903,4976,3105,6394,5330,12140,13003,10548,11240,6169,3979,6002,7842,7952,4158,25,934,2680,4384,1627,2913,1741,18,980,2771,-38,179
"09013","Tolland, CT ","1","CA4","72","...","  Nonfarm proprietors' income",28455,25344,30462,30735,33492,34080,37336,44175,49299,53104,56081,57068,57927,54973,63352,74319,76102,78589,95400,128422,129079,128481,133445,156469,180193,175971,192931,200033,238304,259892,289058,263576,315356,357325,358616,386638,410405,459471,431997,397374,430707,418299,422184,456063,484531
"09013","Tolland, CT ","1","CA4","7010","...","Total employment",25672,26457,27038,28040,29861,30521,30011,30556,31469,33175,33812,34120,34431,35568,36931,38935,40321,42955,44863,47689,48185,48815,47483,48240,48805,49048,51235,52239,52774,54511,55478,56781,56919,57912,59396,60380,61658,62352,64133,64817,63884,62923,63607,63646,64280
"09013","Tolland, CT ","1","CA4","7020","...","  Wage and salary employment",21994,22753,23132,23910,25342,25850,25210,25420,25834,26893,27343,27442,27372,28053,29122,30823,31687,33764,35730,37502,37655,37730,36217,36177,36235,37586,38766,39234,39519,40418,41304,41873,41962,42693,43524,43760,44310,44475,45284,45752,44740,43847,44221,44713,44985
"09013","Tolland, CT ","1","CA4","7040","...","  Proprietors employment",3678,3704,3906,4130,4519,4671,4801,5136,5635,6282,6469,6678,7059,7515,7809,8112,8634,9191,9133,10187,10530,11085,11266,12063,12570,11462,12469,13005,13255,14093,14174,14908,14957,15219,15872,16620,17348,17877,18849,19065,19144,19076,19386,18933,19295
"09015","Windham, CT ","1","CA4","10","...","Personal income (thousands of dollars)",322708,341325,363758,395753,438044,471525,505080,554833,611553,674742,748561,853643,970382,1070443,1140952,1274781,1365789,1472406,1583819,1749173,1894913,1972994,2004656,2141213,2231696,2332171,2410591,2496773,2666382,2748108,2850169,3048354,3253791,3331612,3455778,3624060,3774966,3948005,4233481,4437869,4473617,4560685,4674967,4796074,4810545
"09015","Windham, CT ","1","CA4","11","...","  Nonfarm personal income 1/",313848,333796,355957,386754,426971,465263,499044,546153,605173,665639,739709,846844,964342,1056589,1130981,1261337,1353585,1457972,1571819,1738974,1886237,1958665,1992456,2123237,2213934,2315605,2398034,2480511,2650030,2729510,2827784,3024784,3236572,3320578,3442797,3608362,3761321,3938902,4219183,4427651,4467065,4552558,4662808,4788252,4800531
"09015","Windham, CT ","1","CA4","12","...","  Farm income 2/",8860,7529,7801,8999,11073,6262,6036,8680,6380,9103,8852,6799,6040,13854,9971,13444,12204,14434,12000,10199,8676,14329,12200,17976,17762,16566,12557,16262,16352,18598,22385,23570,17219,11034,12981,15698,13645,9103,14298,10218,6552,8127,12159,7822,10014
"09015","Windham, CT ","1","CA4","20","...","Population (persons) 3/",83494,84818,85895,87740,88852,88997,89490,90379,88881,91780,92277,92485,92978,93592,93914,94360,95453,96216,98036,100112,102020,102758,103602,104031,104586,105306,106313,106891,107399,107903,108748,109185,109870,111078,112653,114316,115636,116778,117244,117888,118112,118600,118385,117875,117604
"09015","Windham, CT ","1","CA4","30","...","Per capita personal income (dollars) 4/",3865,4024,4235,4511,4930,5298,5644,6139,6881,7352,8112,9230,10437,11437,12149,13510,14308,15303,16155,17472,18574,19200,19350,20582,21338,22147,22674,23358,24827,25468,26209,27919,29615,29993,30676,31702,32645,33808,36108,37645,37876,38454,39490,40688,40905
"09015","Windham, CT ","1","CA4","35","...","Earnings by place of work",224452,231688,243434,266084,295274,303115,304974,346396,379439,426956,464316,499204,559322,607009,631497,704534,754740,816799,883650,989180,1029932,1045604,1057968,1126780,1188233,1259360,1303143,1340293,1440359,1471115,1558103,1662574,1795433,1836708,1911784,1974976,2051280,2123365,2182674,2221114,2188502,2187869,2265304,2311882,2365564
"09015","Windham, CT ","1","CA4","36","...","Less: Contributions for government social insurance 5/",15120,15528,16954,19490,24630,26993,26779,30844,34256,39116,44094,47554,56334,61527,65303,73995,80053,85831,91985,104887,109464,110089,113809,118717,126016,135515,142320,145982,153511,155989,161992,172754,187221,196801,201658,208092,216656,225433,231033,239731,238631,236697,223695,230010,266783
"09015","Windham, CT ","1","CA4","37","...","  Employee and self-employed contributions for government social insurance",7247,7535,8228,9322,11749,12927,12931,14375,15778,17800,20372,22436,27114,30036,31356,34893,39241,42877,46456,53238,56624,56270,58694,60958,64142,69433,73481,74824,79019,79400,83029,86500,93248,97256,100608,103118,108330,115002,118312,123356,121874,120679,101166,103703,136448
"09015","Windham, CT ","1","CA4","38","...","  Employer contributions for government social insurance",7873,7993,8726,10168,12881,14066,13848,16469,18478,21316,23722,25118,29220,31491,33947,39102,40812,42954,45529,51649,52840,53819,55115,57759,61874,66082,68839,71158,74492,76589,78963,86254,93973,99545,101050,104974,108326,110431,112721,116375,116757,116018,122529,126307,130335
"09015","Windham, CT ","1","CA4","42","...","Plus: Adjustment for residence 6/",46174,47999,51048,54910,62201,71472,75115,81614,94004,104862,124566,148027,168918,187675,214473,245806,275770,300412,338823,372934,409557,444360,446999,455629,470292,482283,482499,502533,554924,585317,590877,633407,633298,654991,682556,744989,790352,832367,905257,931203,903224,924496,927907,913871,863099
"09015","Windham, CT ","1","CA4","45","...","Equals: Net earnings by place of residence",255506,264159,277528,301504,332845,347594,353310,397166,439187,492702,544788,599677,671906,733157,780667,876345,950457,1031380,1130488,1257227,1330025,1379875,1391158,1463692,1532509,1606128,1643322,1696844,1841772,1900443,1986988,2123227,2241510,2294898,2392682,2511873,2624976,2730299,2856898,2912586,2853095,2875668,2969516,2995743,2961880
"09015","Windham, CT ","1","CA4","46","...","Plus: Dividends, interest, and rent 7/",41300,45821,48883,53084,59040,66778,74084,78288,87156,94958,106315,135839,165594,188916,200297,232266,240445,257875,265914,289900,337757,334044,321440,332425,337938,353592,368535,388889,401595,415758,418866,459324,518828,503693,516634,539368,549859,571637,685431,755910,726037,743504,754801,822957,856178
"09015","Windham, CT ","1","CA4","47","...","Plus: Personal current transfer receipts",25902,31345,37347,41165,46159,57153,77686,79379,85210,87082,97458,118127,132882,148370,159988,166170,174887,183151,187417,202046,227131,259075,292058,345096,361249,372451,398734,411040,423015,431907,444315,465803,493453,533021,546462,572819,600131,646069,691152,769373,894485,941513,950650,977374,992487
"09015","Windham, CT ","1","CA4","50","...","Wages and salaries",174751,181436,189341,205311,226082,235987,236437,264681,289281,318065,345972,374141,408996,441792,465656,510118,546947,580944,636698,711653,742060,769737,777274,803426,838741,897617,930981,963195,1024813,1071253,1123861,1227042,1318125,1320704,1351488,1375607,1417509,1483779,1523425,1554597,1522829,1506738,1566664,1607595,1647162
"09015","Windham, CT ","1","CA4","60","...","Supplements to wages and salaries",21085,22287,24188,27954,31756,34584,37112,42693,49387,56810,64541,71283,82102,93409,99819,109084,117895,128425,141540,157505,169666,175842,181644,200630,213480,224339,226948,230315,239711,249572,270980,296261,320979,336540,363281,394055,418460,410705,432785,448914,451701,465548,478365,477031,474975
"09015","Windham, CT ","1","CA4","61","...","  Employer contributions for employee pension and insurance funds 8/",13212,14294,15462,17786,18875,20518,23264,26224,30909,35494,40819,46165,52882,61918,65872,69982,77083,85471,96011,105856,116826,122023,126529,142871,151606,158257,158109,159157,165219,172983,192017,210007,227006,236995,262231,289081,310134,300274,320064,332539,334944,349530,355836,350724,344640
"09015","Windham, CT ","1","CA4","62","...","  Employer contributions for government social insurance",7873,7993,8726,10168,12881,14066,13848,16469,18478,21316,23722,25118,29220,31491,33947,39102,40812,42954,45529,51649,52840,53819,55115,57759,61874,66082,68839,71158,74492,76589,78963,86254,93973,99545,101050,104974,108326,110431,112721,116375,116757,116018,122529,126307,130335
"09015","Windham, CT ","1","CA4","70","...","Proprietors' income 9/",28616,27965,29905,32819,37436,32544,31425,39022,40771,52081,53803,53780,68224,71808,66022,85332,89898,107430,105412,120022,118206,100025,99050,122724,136012,137404,145214,146783,175835,150290,163262,139271,156329,179464,197015,205314,215311,228881,226464,217603,213972,215583,220275,227256,243427
"09015","Windham, CT ","1","CA4","71","...","  Farm proprietors' income",7296,5891,6061,6977,8771,3673,3116,5496,2430,6120,5477,3186,2508,9940,7056,11194,10494,13298,11287,9094,7272,12491,10408,16157,15729,14480,10180,13624,13591,16003,19666,20280,13489,6313,8987,11764,10197,5117,9398,5391,1988,3904,8674,2256,3746
"09015","Windham, CT ","1","CA4","72","...","  Nonfarm proprietors' income",21320,22074,23844,25842,28665,28871,28309,33526,38341,45961,48326,50594,65716,61868,58966,74138,79404,94132,94125,110928,110934,87534,88642,106567,120283,122924,135034,133159,162244,134287,143596,118991,142840,173151,188028,193550,205114,223764,217066,212212,211984,211679,211601,225000,239681
"09015","Windham, CT ","1","CA4","7010","...","Total employment",33422,33316,33158,33634,35212,34904,33178,35157,35885,37265,37602,37258,37682,38456,38219,39870,40685,41650,42462,43786,43957,43723,41942,42365,43333,44306,45948,46685,47150,47452,48198,49714,49719,49506,49313,49773,51444,52578,53419,53239,51994,50773,51335,51839,53021
"09015","Windham, CT ","1","CA4","7020","...","  Wage and salary employment",29452,29191,28799,29388,30712,30400,28683,30537,30944,32078,32245,31722,31981,32517,32360,33634,33933,34269,34976,35980,36032,35435,33696,33570,34346,35920,37058,37658,37830,38591,39480,40615,40814,40591,39944,39678,40654,41454,41744,41793,40544,39663,39915,40534,41503
"09015","Windham, CT ","1","CA4","7040","...","  Proprietors employment",3970,4125,4359,4246,4500,4504,4495,4620,4941,5187,5357,5536,5701,5939,5859,6236,6752,7381,7486,7806,7925,8288,8246,8795,8987,8386,8890,9027,9320,8861,8718,9099,8905,8915,9369,10095,10790,11124,11675,11446,11450,11110,11420,11305,11518
"Note: See the included footnote file."
"CA4: Personal Income and Employment by Major Component"
"Last updated: November 20, 2014-- new estimates for 2013; revised estimates for 2001-2012."
"Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Income Division"
