year,CBSA,CBSA_name,indicator,value
2004,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.28203897
2005,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.29172728
2006,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.33373736
2007,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.24042176
2008,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.5238118
2009,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.81806865
2010,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.90727316
2011,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.10358493
2012,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.66749423
2013,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.5422433
2014,20740,Eau Claire; WI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.82632473
2000,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.48534741
2002,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.44904887
2003,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.19882439
2004,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.6282405
2005,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.58360256
2006,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.52319323
2007,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.87866021
2008,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.22017316
2009,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",121.37600797
2010,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.0061459
2011,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.89150345
2012,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.2821477
2013,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.1847513
2014,20940,El Centro; CA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.46443089
2000,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.95876899
2002,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.15711068
2003,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.80249415
2004,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.17055311
2005,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.71825316
2006,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.5724386
2007,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.42142533
2008,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.31757848
2009,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.52846989
2010,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.62054349
2011,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",125.13177095
2012,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.1551854
2013,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.00160944
2014,21060,Elizabethtown-Fort Knox; KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.04197157
2000,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",96.915839073
2002,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.75544178
2003,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.31038886
2004,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.44596493
2005,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.00134691
2006,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.43000936
2007,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.33874037
2008,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.0435141
2009,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.88066718
2010,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.57135812
2011,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.90514397
2012,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.79676373
2013,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.93637403
2014,21140,Elkhart-Goshen; IN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.38576142
2000,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.73423615
2002,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.59454362
2003,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.14797065
2004,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.51570607
2005,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.81494049
2006,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.93515445
2007,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.04808051
2008,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.29734262
2009,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.31892055
2010,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.15535889
2011,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.72621363
2012,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.6839904
2013,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.79906148
2014,21300,Elmira; NY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.05284538
2000,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.76924202
2002,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.36441205
2003,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.00494616
2004,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.54754037
2005,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.78691807
2006,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.1410463
2007,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.72443977
2008,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.29226176
2009,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.51801452
2010,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.71635176
2011,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.6579388
2012,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.01845783
2013,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.73336793
2014,21340,El Paso; TX Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",121.71032121
2000,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.21035766
2002,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.32121771
2003,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",100.78488509
2004,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.10228712
2005,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.64883956
2006,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.17981606
2007,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.31484421
2008,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.79714765
2009,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.80159247
2010,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.35349352
2011,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.66775483
2012,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.738704
2013,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.51821082
2014,21500,Erie; PA Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.9090278
2000,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.26740629
2002,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.42304398
2003,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.35373979
2004,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.55233443
2005,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.44377907
2006,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.97931763
2007,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.12284275
2008,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.44702162
2009,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.86843287
2010,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.4991494
2011,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.864971
2012,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.71678845
2013,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.92295182
2014,21660,Eugene; OR Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.95731247
2000,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.01756937
2002,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.89688559
2003,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.96609337
2004,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.19787807
2005,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.2290598
2006,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.66761867
2007,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.93944017
2008,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.60982201
2009,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.65765048
2010,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.28669232
2011,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.52443112
2012,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.79444132
2013,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.78333009
2014,21780,Evansville; IN-KY Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.81398759
2000,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.05044789
2002,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.1940485
2003,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.12287804
2004,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.45259735
2005,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.36689051
2006,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.14087269
2007,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",117.54189224
2008,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.88430558
2009,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",123.032108
2010,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.2817931
2011,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.74126543
2012,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",121.47709861
2013,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.46771482
2014,21820,Fairbanks; AK Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",121.20815057
2000,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.29179053
2002,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.41426872
2003,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.89439873
2004,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.33574781
2005,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.95194617
2006,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.0199489
2007,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.20412654
2008,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.56771523
2009,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.6994554
2010,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.79601013
2011,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.0461858
2012,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.86940911
2013,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.4053561
2014,22020,Fargo; ND-MN Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",125.50186273
2000,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.65202929
2002,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.60205684
2003,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.65669744
2004,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.20632031
2005,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.06843907
2006,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.85971964
2007,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.70643327
2008,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",125.70461831
2009,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",123.30083516
2010,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",123.77643464
2011,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",124.92891228
2012,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",125.33867065
2013,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",124.14600581
2014,22140,Farmington; NM Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",125.09329142
2000,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.94069731
2002,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.84643101
2003,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.35847387
2004,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",115.49239347
2005,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",118.40729055
2006,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.34015947
2007,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",124.60536217
2008,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",127.65128573
2009,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",132.07158095
2010,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",135.06597413
2011,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",134.31808742
2012,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",131.15790924
2013,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",128.81962524
2014,22180,Fayetteville; NC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",127.40832614
2000,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",0
2001,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",102.24765026
2002,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",105.72157728
2003,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",108.17856424
2004,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",111.83629237
2005,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",111.85300086
2006,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",113.54675091
2007,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",114.81572066
2008,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",116.33848555
2009,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",119.53411837
2010,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",122.36013088
2011,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",121.78758614
2012,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",123.58284703
2013,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",127.73419141
2014,22220,Fayetteville-Springdale-Rogers; AR-MO Metropolitan Statist,"Average Annual Wage, indexed to 2000",127.89250718
2000,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",103.54885328
2002,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.78979373
2003,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",112.1855005
2004,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",113.64750326
2005,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",114.28099879
2006,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",116.07098792
2007,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",120.1618248
2008,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",119.15850635
2009,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",121.54121186
2010,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.61803247
2011,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.16279056
2012,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",122.39324678
2013,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",124.1894367
2014,22380,Flagstaff; AZ Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",126.89924052
2000,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",94.875986262
2002,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",95.368689806
2003,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",97.081128628
2004,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",96.971412646
2005,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",90.159022287
2006,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",91.629481298
2007,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",89.936069306
2008,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",87.221885447
2009,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",85.88367964
2010,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",84.558010105
2011,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",85.487889496
2012,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",84.342475826
2013,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",83.073157158
2014,22420,Flint; MI Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",84.847243901
2000,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",102.7957853
2002,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.19793422
2003,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",105.284089
2004,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",107.91153148
2005,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.4242405
2006,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.06434387
2007,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.50672099
2008,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.60217287
2009,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.93792878
2010,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.97929983
2011,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.77840188
2012,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",109.41264988
2013,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.30356648
2014,22500,Florence; SC Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.081014
2000,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",0
2001,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",99.784083517
2002,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",101.99045966
2003,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.97886239
2004,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.65671303
2005,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",104.4676438
2006,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.45730217
2007,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.62651986
2008,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",106.82097271
2009,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.2474145
2010,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",111.14673887
2011,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.98973324
2012,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.15208185
2013,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",108.81593429
2014,22520,Florence-Muscle Shoals; AL Metropolitan Statistical Area,"Average Annual Wage, indexed to 2000",110.28766818
